,Code,Name,Close,Stocks,Marcap,Assets,Liabilities,Equity,Profit,P/E,PER
243,253590,네오셈,2755.0,37622588.0,103650229940.0,83240529634,40465252402,42775277232,826842492,2.4231340308522817,125.35668031439293
242,094860,네오리진,968.0,53678041.0,51960343688.0,25934947821,9667102778,16267845043,413866911,3.194052042581901,125.54843672438457
895,039440,에스티아이,16750.0,15830000.0,265152500000.0,227661877763,52324721986,175337155777,2109975689,1.512243647531447,125.66613984337712
556,007210,벽산,4200.0,68560000.0,287952000000.0,478051540096,183348366950,294703173146,2276123121,0.9770916170534228,126.50985236400136
1182,035080,인터파크,6200.0,81189163.0,503372810600.0,1670621887455,1068552542413,602069345042,3954563818,0.8360711515130952,127.28908515998565
1413,066700,테라젠이텍스,6500.0,32474435.0,211083827500.0,388980121571,122258120905,266722000666,1658058796,0.791400135620337,127.30780597722543
1118,000100,유한양행,60600.0,69972959.0,4240361315400.0,2456426677144,567226071819,1889200605325,33220936937,2.244526760920939,127.64123189666196
1475,256630,포인트엔지니어링,3440.0,57663572.0,198362687680.0,103537377661,25754246928,77783130733,1551674573,2.550201898672656,127.83781543605922
1418,091440,텔레필드,3070.0,9175875.0,28169936250.0,46014049706,29210034236,16804015470,219484433,1.676381237585233,128.34594173701603
187,098460,고영,19250.0,68654755.0,1321604033750.0,328779576321,68034488393,260745087928,10295833711,5.068567328543258,128.36299330844932
586,138580,비즈니스온,25300.0,11376440.0,287823932000.0,71557273730,6311210938,65246062792,2240629062,4.411360926368278,128.45675211544676
507,087260,모바일어플라이언스,3635.0,32462446.0,118000991210.0,77276336281,34556620914,42719715367,914868724,2.7622138910867617,128.9813370098331
1248,002620,제일파마홀딩스,17200.0,15973355.0,274741706000.0,899184128887,385925656226,513258472661,2121630330,0.535289178132015,129.49555920045694
53,001060,JW중외제약,22800.0,21539926.0,491110312800.0,583696723233,383277566409,200419156824,3791272196,2.4504160210157617,129.5370755278791
1487,035200,프럼파스트,8120.0,9730590.0,79012390800.0,39033811603,3903221248,35130590355,609270191,2.249105124666784,129.68366410691507
154,317240,TS트릴리온,990.0,91084053.0,90173212470.0,72025003426,50491591314,0,693168658,inf,130.08841561038957
585,335890,비올,2040.0,56223739.0,114696427560.0,24839374735,2795905850,22043468885,880888541,5.203193206947927,130.20538038761933
1490,335810,프리시젼바이오,11450.0,11337060.0,129809337000.0,41280715774,5517138429,35763577345,994405921,3.6296519150690685,130.53958575534267
543,086040,바이오톡스텍,8120.0,14667123.0,119097038760.0,68433403563,32118528688,36314874875,911717032,3.279566270569451,130.62938892206634
753,290520,신도기연,15350.0,8061280.0,123740648000.0,82402188168,17572250931,64829937237,946823313,1.9086960943312197,130.6903265910606
439,317120,라닉스,8020.0,9650500.0,77397010000.0,46542477807,26031660333,20510817474,589698624,3.773472710100916,131.24841546179357
104,024940,PN풍년,6000.0,10000000.0,60000000000.0,52948642370,9016368308,43932274062,456219264,1.3657385437258316,131.51570907799282
769,293940,신한알파리츠,7960.0,52330123.0,416547779080.0,1531077265199,1193629762408,337447502791,3138911581,1.2344076504782766,132.70452777369903
1305,042000,카페24,26550.0,22155902.0,588239198100.0,271874668970,118829840935,153044828035,4432225431,3.8435744980906827,132.71870017840706
4,027410,BGF,6060.0,95716791.0,580043753460.0,1674337781398,121646081659,1552691699739,4368306885,0.37357303678347903,132.78457048239184
912,028300,에이치엘비,43650.0,106610064.0,4653529293600.0,668722296037,145831879767,522890416270,34980929696,8.899626286508761,133.03046357090165
120,001380,SG글로벌,2125.0,44964143.0,95548803875.0,196623299261,67819262545,128804036716,715107817,0.7418152901968091,133.61454259560975
903,187660,에이디엠코리아,4910.0,21836250.0,107215987500.0,38679278580,5730663290,32948615290,800675415,3.2540362184064335,133.9069309378008
171,002100,경농,13100.0,19522575.0,255745732500.0,442779578001,212558016177,230221561824,1909234279,1.110867854747301,133.9519907603754
522,049950,미래컴퍼니,25300.0,8362306.0,211566341800.0,135782630881,36434344445,99348286436,1576078162,2.1295419316194315,134.23594520942294
1138,065440,이루온,2150.0,27275020.0,58641293000.0,57616699414,20838373975,36778325439,436549617,1.5944525015762776,134.3290446638967
317,048910,대원미디어,33800.0,12578946.0,425168374800.0,157780764385,41438727224,116342037161,3155756021,3.6544690567144746,134.72789783833545
39,007070,GS리테일,32700.0,104717922.0,3424276049400.0,7288370693281,4622410659274,2665960034007,25381420413,1.2844438797731088,134.912703610793
582,090460,비에이치,18500.0,33692688.0,623314728000.0,567162684576,258391503392,308771181184,4619105656,2.018694638566545,134.9427301344241
48,082740,HSD엔진,8600.0,46721246.0,401802715600.0,747581449446,507176162290,240405287156,2971999764,1.671355569394231,135.1960792416806
454,090360,로보스타,20100.0,9750000.0,195975000000.0,133777647078,50312590515,83465056563,1431206953,2.3479885843254262,136.9298825646496
1600,272210,한화시스템,15950.0,188919389.0,3013264254550.0,3874519230979,1698751824372,2175767406607,21990596607,1.3849202104047666,137.0251252569848
843,067160,아프리카TV,225200.0,11494767.0,2588621528400.0,333822900206,160745823744,173077076462,18887701174,14.95646668707364,137.05328692744172
1660,290270,휴네시온,5690.0,9607672.0,54667653680.0,30524517631,3710199208,26814318423,397408090,2.038748582664282,137.56049525816147
1159,088290,이원컴포텍,8220.0,22636305.0,186070427100.0,68471382229,26436903562,42034478667,1347782546,4.426614365175374,138.05671222870993
759,004170,신세계,233500.0,9845181.0,2298849763500.0,13014916890693,7788899315513,5226017575180,16650217085,0.43988557834515524,138.06725472492542
948,333620,엔시스,19000.0,10556344.0,200570536000.0,54621459089,6396641623,48224817466,1450512551,4.159072994758528,138.27562943989997
986,014440,영보화학,4340.0,20000000.0,86800000000.0,172360309920,23736978513,148623331407,627484292,0.5840267418195675,138.33015600014414
1273,036180,지더블유바이텍,2265.0,29766225.0,67420499625.0,40674192535,23326299253,17347893282,487159200,3.8863796617284265,138.39520966657307
1343,290510,코리아센터,7330.0,76200637.0,558550669210.0,469495496599,166433712855,303061783744,4033343447,1.8430257431660027,138.48328974450462
1030,251370,와이엠티,20700.0,14954978.0,309568044600.0,210871293143,83088366416,127782926727,2231188747,2.422608814253975,138.74578966760987
1590,130660,한전산업,16750.0,32600000.0,546050000000.0,166709294823,79737145873,86972148950,3923077577,6.278446681982325,139.18919248534655
1076,071460,위니아딤채,3670.0,35967295.0,131999972650.0,678093243752,567383189645,110710054107,945043043,1.192303388474759,139.67614875082467
1419,078000,텔코웨어,11150.0,9702706.0,108185171900.0,111606353943,7158371237,104447982706,774183180,1.0357803865347925,139.74105185287027
1626,307950,현대오토에버,119000.0,27423982.0,3263453858000.0,2092875128406,767648221186,1325226907220,23078584221,2.462562328172104,141.4061550201364
1124,060230,얍엑스,1765.0,86644077.0,152926795905.0,90404208040,27617879280,62786328760,1081331664,2.4356702951937335,141.4245055391257
1563,069640,한세엠케이,5100.0,12909322.0,65837542200.0,145327893070,67570872332,77757020738,463252340,0.8467086518378536,142.12025825924593
678,171090,선익시스템,22600.0,9049864.0,204526926400.0,106375410664,18876750567,87498660097,1433602382,2.3374863817716047,142.66642478276796
230,051490,나라엠앤디,8860.0,14200000.0,125812000000.0,225393779105,141120940952,84272838153,877457146,1.4929128145842714,143.3825008703046
917,071670,에이테크솔루션,13700.0,10000000.0,137000000000.0,186436931614,111263123420,75173808194,953853642,1.822443259046369,143.62790470951518
1440,084730,팅크웨어,17800.0,10425682.0,185577139600.0,266749453694,105847338846,160902114848,1287419573,1.1533542599816655,144.14658864286196
950,036570,엔씨소프트,624000.0,21954022.0,13699309728000.0,4101279128626,964102443079,3137176685547,94343433365,4.366763845693753,145.20681768067007
648,263810,상신전자,4375.0,14244718.0,62320641250.0,65606328921,27781782545,37824546376,426657625,1.6476242868980706,146.06709829690726
1671,145020,휴젤,181000.0,12485455.0,2259867355000.0,988682899726,161756437743,826926461983,15398123207,2.732851660812444,146.7625193421405
713,308170,센트랄모텍,27400.0,8610000.0,235914000000.0,285710743916,176717781740,108992962176,1603792531,2.164488378791376,147.097579917586
428,197140,디지캡,11050.0,8607168.0,95109206400.0,53329365393,10808516319,42520849074,646334352,2.2367663974555,147.1517119671832
505,080160,모두투어,23700.0,18900000.0,447930000000.0,242062121526,165160758326,76901363200,3032570004,5.824734196649455,147.70640064670374
634,024950,삼천리자전거,9800.0,13273577.0,130081054600.0,132140789546,29732432342,102408357204,878345996,1.2702191320272358,148.09773732947033
1216,049630,재영솔루텍,1095.0,80823116.0,88501312020.0,163577056035,107604388362,55972667673,591819139,1.581152296278548,149.54114557623322
98,160550,NEW,15200.0,27906106.0,424172811200.0,314112298371,202271801814,111840496557,2818322853,3.7926585115242086,150.50540102191763
1310,078340,컴투스,125000.0,12866420.0,1608302500000.0,1172036712272,108014164656,1064022547616,10471635402,1.5115304686009603,153.5865639184522
442,069540,라이트론,3835.0,26061956.0,99947601260.0,70144985315,11584464379,58560520936,649503441,1.7067403032365676,153.88309737992597
1107,069330,유아이디,2550.0,13579722.0,34628291100.0,39447539082,25773479860,13674059222,224759192,2.53240757099304,154.06840891294894
416,263720,디앤씨미디어,39300.0,12275111.0,482411862300.0,72506710687,12334255592,60172455095,3121051709,8.017154386311317,154.56708420078277
1386,259960,크래프톤,451000.0,48956545.0,22079401795000.0,2290501114531,720835383459,1569665731072,141307547927,14.0663081049243,156.2506894989523
325,003310,대주산업,2260.0,35392350.0,79986711000.0,86014847926,32227966878,53786881048,507923294,1.4871044656524885,157.4779340598622
841,013310,아진산업,3595.0,38806582.0,139509662290.0,659314244314,448158055443,211156188871,881565762,0.6606941668909811,158.2521330836349
474,029480,릭스솔루션,857.0,90822795.0,77835135315.0,37304655213,11250396954,26054258259,484142778,2.9874247250202632,160.76896909737647
191,009290,광동제약,7670.0,52420851.0,402067927170.0,855104238339,345529983021,509574255318,2499866198,0.7890271593863967,160.83577892755682
292,145210,다이나믹디자인,489.0,158289246.0,77403441294.0,133644642349,69367150266,64277492083,481222687,1.204207550506961,160.84744835398834
754,029530,신도리코,32950.0,10080029.0,332136955550.0,948906970899,84423974008,864482996891,2064791835,0.3842029938639477,160.85735613633904
1271,013890,지누스,85200.0,15800450.0,1346198340000.0,923005836221,477486447238,445519388983,8319054762,3.021638055019347,161.82106964233492
100,060250,NHN한국사이버결제,58000.0,24502769.0,1421160602000.0,402095840821,232288847802,169806993019,8777113346,8.369270173937913,161.91662862000825
848,140670,알에스오토메이션,13850.0,9103140.0,126078489000.0,78673706946,41603447136,37070259810,775997568,3.4010683940766264,162.4727888322454
309,045390,대아티아이,6150.0,71151522.0,437581860300.0,182139705339,73815569247,108324136092,2690909429,4.039560121009047,162.61486008565322
1614,064350,현대로템,21500.0,109142293.0,2346559299500.0,4127414559000,2756175403000,1371239156000,14328899000,1.711269175207246,163.76410354347533
1422,051360,토비스,8170.0,16717058.0,136578363860.0,290912825116,109246250096,181666575020,833850550,0.7518078867560741,163.79237725513283
389,163560,동일고무벨트,8130.0,13900000.0,113007000000.0,301531264677,99457654040,202073610637,688843471,0.5592368030826299,164.0532352523379
334,001070,대한방직,46300.0,5300000.0,245390000000.0,230799323261,92498034252,138301289009,1494365023,1.7743146268436527,164.21021385214794
431,033130,디지틀조선,3485.0,37115267.0,129346705495.0,86778013178,7411399080,79366614098,786200751,1.6297369739785772,164.52121844259088
862,238090,앤디포스,8920.0,23605146.0,210557902320.0,0,21783188317,153644360594,1278828495,1.3704238899883354,164.64905430497151
935,073540,에프알텍,3535.0,11400000.0,40299000000.0,54864206069,27670643284,27193562785,243393014,1.4819315997177456,165.5717201480565
1412,073640,테라사이언스,2045.0,73354912.0,150010795040.0,99185124370,51284685319,47900439051,904614354,3.1317206692047694,165.82844874911194
1226,159580,제로투세븐,12050.0,20032636.0,241393263800.0,102870704088,27433999468,75436704620,1455301344,3.199944443702557,165.87166966843674
1275,119850,지엔씨에너지,5240.0,16448909.0,86192283160.0,160914126455,49140790994,111773335461,510637915,0.7711345716266492,168.79334774817886
896,098660,에스티오,2455.0,12500976.0,30689896080.0,64341471637,35449490820,28891980817,181780890,1.06222886808585,168.82905612355623
444,115390,락앤락,10350.0,53007638.0,548629053300.0,785186779808,112570355246,672616424562,3248966326,0.815664074300982,168.86264683926427
271,142280,녹십자엠에스,7920.0,21117283.0,167248881360.0,127815635527,67106395959,60709239568,989176004,2.7549164270566373,169.0789916897337
909,088800,에이스테크,14200.0,43723601.0,620875134200.0,346256406267,261053459987,85202946280,3671772881,7.2870148428862525,169.09410094856028
247,311390,네오크레마,13350.0,7327995.0,97828733250.0,50933999136,10166327112,40767672024,572414182,2.3996644496258717,170.90550221552687
830,307180,아이엘사이언스,5550.0,21222023.0,117782227650.0,45833998637,37783976505,8050022132,688793139,14.631292401271624,170.9979687384778
576,082800,비보존 헬스케어,1240.0,169906834.0,210684474160.0,248697097672,115602549115,133094548557,1222006163,1.5829684719939585,172.4086838013762
417,109740,디에스케이,8330.0,25047844.0,208648540520.0,172382369243,64418695593,107963673650,1207548297,1.9325809641898934,172.78691132964266
569,251630,브이원텍,8610.0,15050580.0,129585493800.0,135731007682,41382709135,94348298547,748321663,1.3734799227507684,173.16817113177706
111,046140,SBS콘텐츠허브,8730.0,21463555.0,187376835150.0,191471944759,36164025449,155307919310,1076030485,1.2064860309923369,174.1371064872758
1014,039200,오스코텍,32600.0,30206525.0,984732715000.0,57639846189,14868994152,42770852037,5640652456,23.02345331227286,174.57780330935532
1509,153360,하이골드3호,2345.0,16149790.0,37871257550.0,28468106121,5834729814,22633376307,214691178,1.6732482611658457,176.39875985029994
1376,294570,쿠콘,84800.0,8077071.0,684935620800.0,211908913162,80410981414,131497931748,3879649440,5.208717823125895,176.545750174789
1534,041460,한국전자인증,8490.0,19000000.0,161310000000.0,59033781504,17533737212,41500044292,910656429,3.8869838033183948,177.13595914228154
642,000390,삼화페인트,9630.0,27203469.0,261969406470.0,606251679158,311359611960,294892067198,1473956528,0.8883569129518337,177.73211183199834
1453,131760,파인텍,1555.0,42926793.0,66751163115.0,93047997108,56779222805,36268774303,375438777,1.8404582012433386,177.79506860848315
799,025980,아난티,12100.0,85230863.0,1031293442300.0,1290182785088,897790797206,392391987882,5799944848,2.6282224768823013,177.8109049874193
69,033180,KH 필룩스,3115.0,136730264.0,425914772360.0,503962832804,102646516542,401316316262,2391610501,1.0612944330973597,178.08701382683884
1207,226320,잇츠한불,21250.0,21929315.0,465997943750.0,499461613144,35540811687,463920801457,2611581001,1.0044773639950537,178.43518679740924
481,038290,마크로젠,29000.0,10715551.0,310750979000.0,274515644276,82517569355,191998074921,1738602860,1.6185109102154402,178.7360334838055
835,185490,아이진,23800.0,21409478.0,509545576400.0,137019373052,28765355910,108254017142,2831114554,4.706943814672614,179.98055772066084
606,006400,삼성SDI,755000.0,68764530.0,51917220150000.0,23215380587492,9030670366197,14184710221295,288320819012,3.660083240337087,180.06753840359752
1303,035720,카카오,128500.0,445361320.0,57228929620000.0,15150086262684,5790327333593,9359758929091,315924132162,6.114359360488139,181.14769906419835
57,024120,KB오토시스,6480.0,11500000.0,74520000000.0,148976540018,45469240269,103507299749,410715708,0.7199492227186609,181.43937168334452
306,117580,대성에너지,8720.0,27500000.0,239800000000.0,613304769838,292769166175,320535603663,1317649451,0.7481228208649089,181.99074102600602
856,018250,애경산업,21800.0,26409935.0,575736583000.0,429523407495,90255386828,339268020667,3154804005,1.696996321280454,182.4951984616236
674,357550,석경에이티,20000.0,5455000.0,109100000000.0,27647355411,5752688461,21894666950,596929645,4.982948598813922,182.768607513202
831,101390,아이엠,928.0,67189883.0,62352211424.0,75091223180,35565556119,39525667061,339599393,1.5775119323798323,183.60519102576842
1500,161580,필옵틱스,10100.0,20698505.0,209054900500.0,277105554692,170980421738,106125132954,1136264983,1.969890587469181,183.98428502834537
801,090430,아모레퍼시픽,188000.0,58492759.0,10996638692000.0,5805828397087,1187352774667,4618475622420,59198666657,2.381010443926075,185.7582157333892
705,258830,세종메디칼,4895.0,40666445.0,199062248275.0,52406536861,9954384339,42452152522,1069101609,4.689096699439207,186.19581768396722
314,069620,대웅제약,144000.0,11586575.0,1668466800000.0,1390397386558,718496387658,671900998900,8960037104,2.483203333127237,186.21204138263576
1023,057540,옴니시스템,2140.0,46449355.0,99401619700.0,122471315019,24876288315,97595026704,533596843,1.0185111173900212,186.28599663585342
743,204630,스튜디오산타클로스,3295.0,37208655.0,122602518225.0,98624058720,74245499599,24378559121,655440597,5.029112574556904,187.0535923257741
7,013720,CBI,3365.0,52809535.0,177704085275.0,71894979505,53126882915,18768096590,948994587,9.468412762202222,187.25510946987097
1306,317530,캐리소프트,15000.0,6900196.0,103502940000.0,18370863857,4987476228,13383387629,552369796,7.733687678276841,187.3797965593325
503,005360,모나미,4505.0,18897307.0,85132368035.0,206058970411,115970565067,90088405344,439610469,0.9449869570887006,193.65409615620413
1187,048530,인트론바이오,20500.0,33473559.0,686207959500.0,106553894864,10165081808,96388813056,3516686972,7.119165987668369,195.129098769272
1443,043200,파루,1095.0,41804315.0,45775724925.0,63797389386,37821769714,25975619672,232949711,1.7622572821368803,196.50475086874008
1172,006490,인스코비,3385.0,109848100.0,371835818500.0,76931079345,25682270923,51248808422,1891252756,7.2555017365121595,196.6082097278382
840,084850,아이티엠반도체,47800.0,23123264.0,1105292019200.0,499965925786,246048795635,253917130151,5616709371,4.352963577300604,196.78640039785674
1290,011000,진원생명과학,27800.0,45211508.0,1256879922400.0,136454617962,38356550680,98098067282,6284068306,12.812484050138108,200.01054431568429
637,046390,삼화네트웍스,3410.0,43172933.0,147219701530.0,49716629963,12831054761,36885575202,731978544,3.9912540532109553,201.12570612452268
1037,115440,우리넷,8320.0,9136944.0,76019374080.0,97514518070,38869875431,58644642639,372340898,1.2962714181405108,204.16605988848423
712,347000,센코,21000.0,8251244.0,173276124000.0,70524937328,30644741646,39880195682,842901146,4.344916594233475,205.57110975858134
175,011040,경동제약,12550.0,30768766.0,386148013300.0,294010810525,31299098423,262711712102,1878368220,1.4698545801797935,205.5763130937128
1491,053160,프리엠스,16200.0,6000000.0,97200000000.0,63661602596,6877122873,56784479723,472111250,1.7117353275780756,205.88367678169075
1099,142210,유니트론텍,5520.0,12560930.0,69336333600.0,188806512953,131248810966,57557701987,336205760,1.2046404079103146,206.23184326169783
718,091990,셀트리온헬스케어,85000.0,155019169.0,13176629365000.0,3737337357987,1726117769382,2011219588605,63712940025,6.551561768617931,206.8124522244569
105,218410,RFHIC,30950.0,26647620.0,824743839000.0,368524326833,140879800765,227644526068,3968503131,3.62294606088459,207.8223984649289
483,220630,맘스터치,5010.0,101817531.0,510105830310.0,104594439715,33619167450,70975272265,2453538753,7.187092265112003,207.90616397897995
665,027040,서울전자통신,729.0,69588847.0,50730269463.0,156313756861,55891926235,100421830626,241760965,0.5051717255776209,209.83647820482517
145,077970,STX엔진,11600.0,23008904.0,266903286400.0,781279000000,520407000000,260872000000,1255000000,1.0231197154159895,212.67194135458166
70,060720,KH바텍,23600.0,23677442.0,558787631200.0,320410383285,143437418980,176972964305,2615103673,3.157474552084522,213.67704728851874
784,049960,쎌바이오텍,18800.0,9400000.0,176720000000.0,106311202464,6228950028,100082252436,806653167,1.7657476295610737,219.07804646355527
262,251270,넷마블,123000.0,85953502.0,10572280746000.0,8014871485795,2308039319483,5706832166312,48144655476,1.8525655631523963,219.59406794945824
927,230240,에치에프알,21250.0,12882020.0,273742925000.0,130944729457,64278892262,66665837195,1240628354,4.106194964585714,220.64861254976606
717,068270,셀트리온,209000.0,137934716.0,28828355644000.0,5257335941828,1476414672023,3780921269805,129538275445,7.62469080597566,222.54700817165104
751,139050,시티랩스,645.0,88760992.0,57250839840.0,267750542641,135484590666,132265951975,256667985,0.43284639005827563,223.0540744690071
450,228850,레이언스,12800.0,16591014.0,212364979200.0,232458256129,39380111746,193078144383,950410950,1.0998913412941322,223.44542558142874
1631,267250,현대중공업지주,61800.0,78993085.0,4881772653000.0,29672745851000,18516145015000,11156600836000,21816277000,0.4375681020376339,223.7674490931702
861,290740,액트로,7800.0,10065011.0,78507085800.0,91382396647,19327383831,72055012816,348032571,1.0895437073958483,225.57396158188885
599,100090,삼강엠앤티,19100.0,36574368.0,698570428800.0,735401347948,493094684639,242306663309,3096754875,2.883001314368118,225.5814415404771
940,083500,에프엔에스테크,12250.0,8385722.0,102725094500.0,88270470636,28399208278,59871262358,453952691,1.7157663034688606,226.29030852027705
31,383220,F&F,945000.0,7661415.0,7240037175000.0,645817269612,293162238180,352655031432,31756996844,20.530083310029408,227.9824257490486
1135,041520,이라이콤,7910.0,12188730.0,96412854300.0,257608272039,48779229580,208829042459,414346658,0.4616831699495486,232.68645333203096
54,096760,JW홀딩스,3785.0,68441182.0,259049873870.0,1052554347497,735344717673,317209629824,1103944476,0.8166519850413455,234.65842667072687
227,151910,나노스,5700.0,148625347.0,847164477900.0,106520177659,70240355212,36279822447,3608694699,23.35084409901936,234.75648359357095
560,000890,보해양조,956.0,138014479.0,131941841924.0,146319591404,59384224610,86935366794,553835510,1.517700411118599,238.23290406929667
436,187220,디티앤씨,6160.0,11283291.0,69505072560.0,183546890952,106123104584,77423786368,290950948,0.8977224677392828,238.88931463457544
787,222080,씨아이에스,16950.0,61437486.0,1041365387700.0,226142368700,157639888115,68502480585,4353104417,15.201863915100732,239.22361789283033
122,002360,SH에너지화학,1050.0,111133730.0,116690416500.0,118222996215,28380091145,89842905070,485636710,1.2988272853497123,240.28335193194107
1425,026150,특수건설,11050.0,17125726.0,189239272300.0,181293128255,88673830967,92619297288,787397905,2.0431948615584923,240.33499593829882
1274,051160,지어소프트,17600.0,14574555.0,256512168000.0,134011213789,99565887325,34445326464,1058872168,7.446936764210661,242.250363879618
324,000300,대유플러스,1455.0,120998774.0,176053216170.0,515317717634,375020519012,140297198622,724674522,1.2548590983939512,242.94108710227292
690,080470,성창오토텍,10250.0,7300000.0,74825000000.0,119177456652,74848319547,44329137105,304837249,1.6879417215536165,245.45884810815886
132,361610,SK아이이테크놀로지,145500.0,71297592.0,10373799636000.0,3018283549000,835201376000,2183082173000,42108393000,4.751905248598263,246.35942853482914
615,068290,삼성출판사,33200.0,10000000.0,332000000000.0,282738446870,111171604336,171566842534,1340014255,1.935105846190568,247.75855835951535
1476,041020,폴라리스오피스,2760.0,40174180.0,110880736800.0,51770545566,15803113378,35967432188,447013378,3.0828093654401525,248.04791591718313
1394,352770,클리노믹스,11300.0,13470141.0,152212593300.0,43313641818,3957221857,39356419961,612880486,3.8675416476100755,248.35607720752265
1115,084370,유진테크,42800.0,22916042.0,980806597600.0,337891358400,62059150544,275832207856,3937388461,3.555808820237688,249.10079544218993
983,065150,엠피대산,817.0,125282405.0,102355724885.0,70230851839,21416640143,48814211696,409036630,2.0968427293764402,250.2360849320512
924,003060,에이프로젠제약,1000.0,398575767.0,398575767000.0,612585868749,16829413842,595756454907,1589237429,0.6690246722752157,250.7968663000826
875,101490,에스앤에스텍,37750.0,21451447.0,809792124250.0,192618806475,23031165356,169587641119,3182857612,4.775065676406025,254.42298178747433
168,094480,갤럭시아머니트리,12000.0,39229838.0,470758056000.0,255945584174,166065864503,89879719671,1847867852,5.237644907251438,254.7574251537983
914,043220,에이치엘비파워,1730.0,91115377.0,157629602210.0,91035368155,44245793516,46789574639,616481742,3.3689043644054144,255.69224758971046
1357,071950,코아스,1195.0,30907210.0,36934115950.0,74321601273,49611209984,24710391289,144048491,1.49467952644042,256.40057520630324
523,207760,미스터블루,8850.0,24761635.0,219140469750.0,79556727202,17715943583,61840783619,842979491,3.5436237532195687,259.95943209726323
851,347860,알체라,35500.0,13720283.0,487070046500.0,28821780415,3780191387,25041589028,1860725271,19.45044485617057,261.76354676917805
1203,020150,일진머티리얼즈,102500.0,46110835.0,4726360587500.0,1122009462467,248978813351,873030649116,17942454522,5.413739588966029,263.4177270286409
868,019990,에너토크,13300.0,9756088.0,129755970400.0,49371510825,6051935438,43319575387,490906802,2.995319534894129,264.3189498930593
1617,319400,현대무벡스,3390.0,105102324.0,356296878360.0,201347613760,88970431642,112377182118,1342362804,3.170544692835203,265.4251721653038
501,017180,명문제약,5600.0,33953454.0,190139342400.0,234622363659,140438338538,94184025121,711997660,2.0188067154246636,267.05051586826846
167,035250,강원랜드,26650.0,213940500.0,5701514325000.0,3660718858133,434361532412,3226357325721,20907619786,1.7671676598083792,272.7003065560722
434,290550,디케이티,12900.0,16462666.0,212368391400.0,109672665666,37448011259,72224654407,777431167,2.9403863977425595,273.16680937747896
781,208640,썸에이지,2605.0,136655762.0,355988260010.0,51771578630,3807159596,47964419034,1302068265,7.421923733875617,273.4021476285654
567,337930,브랜드엑스코퍼레이션,9880.0,29572416.0,292175470080.0,106700360926,42358920817,64341440109,1060451181,4.541015395133049,275.51996293170237
1012,052420,오성첨단소재,2580.0,72167316.0,186191675280.0,290260222372,88603679146,201656543226,672395483,0.9233108546908481,276.9079804779117
1059,053080,원방테크,15600.0,12999807.0,202796989200.0,223461946483,90385098948,133076847535,730467378,1.5239088763856026,277.6263462377371
1344,007810,코리아써키트,16950.0,23620751.0,400371729450.0,917358730015,341581558260,575777171755,1439633590,0.6953588108219805,278.10668786215246
742,253450,스튜디오드래곤,88300.0,30014185.0,2650252535500.0,851642899586,167186985252,684455914334,9466924044,3.8720573231934012,279.9486425772785
359,002150,도화엔지니어링,7710.0,33720000.0,259981200000.0,497042678993,244126192892,252916486101,922441848,1.0279329908773869,281.840205497702
1677,238490,힘스,9680.0,11312236.0,109502444480.0,94338517925,20819960948,73518556977,387990389,1.489453125613679,282.2297860579222
1322,272110,케이엔제이,13300.0,7382908.0,98192676400.0,87734396187,54656823665,33077572522,347783865,2.9685575123353365,282.33821715679653
1156,102460,이연제약,48000.0,17998577.0,863931696000.0,399891461454,167776251876,232115209578,3046714119,3.7219952004467176,283.56178566683565
537,053030,바이넥스,15600.0,31761048.0,495472348800.0,258760017769,76521198750,182238819019,1727980287,2.718807943703491,286.7349544017107
510,250060,모비스,2280.0,32171314.0,73350595920.0,75062888529,20613947055,54448941474,252875296,1.3471445713049492,290.0662780440206
308,016710,대성홀딩스,44650.0,16089459.0,718394344350.0,1088193292344,495628322273,592564970071,2440093538,1.2123469672260974,294.4126252384674
898,237690,에스티팜,89600.0,18656000.0,1671577600000.0,469748350097,171838216724,297910133373,5660068462,5.61101289531193,295.3281592303114
1079,112040,위메이드,165100.0,33257434.0,5490802353400.0,408495722559,118589728646,289905993913,18570656376,18.939940769378417,295.67088218250063
728,036830,솔브레인홀딩스,37500.0,20964056.0,786152100000.0,1415154152374,350507683485,1064646468889,2620996148,0.7384161061656273,299.9440119741832
1474,318020,포인트모바일,18400.0,12662272.0,232985804800.0,87355499115,32360488596,54995010519,769417946,4.236489867012693,302.8078640629991
1120,008730,율촌화학,21050.0,24800000.0,522040000000.0,657654627070,317199655852,340454971218,1714181148,1.5333598981749852,304.54190947618565
1396,139670,키네마스터,16200.0,13546307.0,219450173400.0,16364322944,2264494542,14099828402,715095137,15.564031500473575,306.8824860432522
829,003560,IHQ,1690.0,146235748.0,247138414120.0,224661957056,100940971057,123720985999,803641261,1.997546431791269,307.52330189278325
880,080000,에스엔유,3430.0,34322870.0,117727444100.0,187592786371,65131998913,122460787458,381990615,0.9613480898150898,308.19459818404175
763,002800,신신제약,7200.0,15170500.0,109227600000.0,119646692292,64728680031,54918012261,352175980,1.9889212209810427,310.1506241283122
56,024840,KBI메탈,1955.0,32950848.0,64418907840.0,243014193288,144977567737,98036625551,203401344,0.657090219884082,316.70836865266733
257,003580,넥스트사이언스,18950.0,42015837.0,796200111150.0,131331679355,27859769009,103471910346,2461623020,7.694843059218529,323.4451842061503
964,900140,엘브이엠씨홀딩스,3400.0,99455297.0,338148009800.0,665377281250,234427874673,430949406576,1043165495,0.7846582560274763,324.1556698537081
