,Code,Name,Marcap,Assets,Liabilities,Equity,Profit,P/E,PER
1512,039740,한국정보공학,42176768220.0,75713222746,39577011127,36136211619,262446409.0,1.1671607600898581,160.70621191086673
404,109740,디에스케이,208648540520.0,171382985153,64645190183,106737794970,1297249445.0,1.9547765679311935,160.83918272171624
1417,130740,티피씨글로벌,47192901615.0,122027397540,52402077552,69625319988,292592306.0,0.6778123479092627,161.29235337787728
496,012860,모베이스전자,143779810645.0,683813229197,525963353441,157849875756,890472353.0,0.9108642623656599,161.46465430465756
146,032540,TJ미디어,70633257630.0,107219421775,30051708288,77167713487,436445297.0,0.9153213752005128,161.8375959496248
1363,066310,큐에스아이,138404930000.0,76843064599,21690372717,55152691882,839956986.0,2.5094863963506877,164.776211528527
65,060720,KH바텍,558787631200.0,312247893889,133049996352,179197897537,3382066902.0,3.118271134205824,165.22075032565397
829,067160,아프리카TV,2588621528400.0,319607486765,163098327636,156509159129,15422775181.0,16.53974465651798,167.84408110863455
738,131090,시큐브,54390000000.0,37142645474,3818891268,33323754206,323182250.0,1.632169042652673,168.29513378287328
550,014470,부방,154334308200.0,272389547599,96086675540,176302872059,916441837.0,0.8753930460551533,168.40600458095412
108,099220,SDN,109794889470.0,0,100424641132,91354778704,646481145.0,1.201851627551396,169.8346352699892
261,006280,녹십자,2980067190000.0,2223836629985,952441107252,1271395522733,17523024620.0,2.3439339974975124,170.06579940535403
1373,237880,클리오,380906962800.0,235325300263,80562453296,154762846967,2238551029.0,2.4612300061992305,170.15781988680322
271,012340,뉴인텍,106357537080.0,54641223324,26511278777,28129944547,624874848.0,3.780936606622028,170.20614195052383
731,253450,스튜디오드래곤,2650252535500.0,806257599092,147299235741,658958363351,15560848949.0,4.021881628488141,170.31542071940203
887,317830,에스피시스템스,46674861000.0,50338411852,19353390184,30985021668,274032346.0,1.5063685125062796,170.32610084650372
492,080160,모두투어,447930000000.0,249739378812,165812445142,83926933670,2629118666.0,5.337142445371077,170.37268259994164
1528,002390,한독,323443025500.0,831479165068,450182360692,381296804376,1896723645.0,0.8482710103729327,170.52722801902962
254,251270,넷마블,10572280746000.0,8253951020999,2734769184425,5519181836574,61942549396.0,1.9155521704214553,170.6788120458393
1039,016880,웅진,192624262800.0,1084399907461,886578621019,197821286442,1127694421.0,0.9737286935320596,170.81246409748798
933,036570,엔씨소프트,13699309728000.0,4277536815581,1236906438618,3040630376963,80153773559.0,4.505417637010834,170.91284813828688
1177,007570,일양약품,570661353600.0,452800837313,210493665956,242307171357,3315959458.0,2.3551154115831916,172.09539526282109
1440,068050,팬엔터테인먼트,164032851640.0,104958873448,36036991567,68921881881,941272748.0,2.379982193800481,174.26707826029613
197,078130,국일제지,539183823425.0,131236955700,64048964639,67187991061,3077437448.0,8.025002904692817,175.20545341235479
10,000120,CJ대한통운,3296383708000.0,10029323805997,5858288630207,4171035175790,18638362486.0,0.7903035023855104,176.86015659777206
789,052710,아모텍,299609734500.0,427048853924,243423772861,183625081063,1690626335.0,1.6316384056337423,177.21818730571235
1477,347770,핌스,174226495000.0,72265582735,21029934290,51235648445,979849407.0,3.400493607239638,177.80946108180888
614,000520,삼일제약,108298264000.0,195389978769,131256522703,64133456066,608437152.0,1.688639138495044,177.99416693081884
1206,159580,제로투세븐,241393263800.0,107868872015,33998286116,73870585899,1353572929.0,3.267785964633425,178.33783361664734
5,282330,BGF리테일,2860486443000.0,2421059916105,1749936310886,671123605219,15871350141.0,4.2622348860260555,180.2295594002799
1116,053350,이니텍,119339223480.0,248386223155,47865740125,200520483030,660792068.0,0.5951472970576556,180.60026634581212
777,297090,씨에스베어링,172447200000.0,130625422048,76531026322,54094395726,954735541.0,3.187894007976038,180.62300249069705
1069,008600,윌비스,137792155640.0,308977127874,204328018110,104649109764,760932345.0,1.3167064292352102,181.0833204100425
837,347860,알체라,487070046500.0,28558064573,3355909200,25202155373,2679463243.0,19.326523437825326,181.7789618023135
762,222800,심텍,1178603291000.0,787817864730,501810924867,286006939863,6422828667.0,4.120890533511397,183.50221562900674
558,033560,블루콤,158346000000.0,179309427343,19342084071,159967343272,857429935.0,0.9898645358556518,184.675147830009
142,002710,TCC스틸,191995000000.0,314681796024,189697452670,124984343354,1039205104.0,1.5361524079556272,184.7517869773665
1221,036420,제이콘텐트리,1093732452000.0,1916031057119,1262141092025,653889965094,5915328630.0,1.6726552025351398,184.89800320696637
341,024900,덕양산업,121304550500.0,501483789381,443077800168,58405989213,654676947.0,2.0769197155041086,185.28917362352152
95,060250,NHN한국사이버결제,1421160602000.0,392413637129,230651602080,161762035049,7667225362.0,8.785501502682694,185.35526672314865
1266,010640,진양폴리,41300000000.0,45577239546,19440077085,26137162461,222779952.0,1.5801256185182648,185.38472438489438
1622,241590,화승엔터프라이즈,1041817846000.0,1200491194766,650679940886,549811253880,5609597201.0,1.8948645351435163,185.72061570022876
1317,080530,코디,47670837130.0,67588359360,30775443490,36812915870,256243094.0,1.294948688616336,186.03754889878124
531,086040,바이오톡스텍,119097038760.0,66374801512,31396993522,34977807990,639459618.0,3.4049314580847754,186.2463796111047
330,003490,대한항공,10469406832500.0,26740149220732,20181005027465,6559144193267,56079164283.0,1.5961543951491275,186.68977982030532
1064,038620,위즈코프,215436609530.0,55431129984,11165892134,44265237850,1153197617.0,4.866947970776576,186.81673145531656
354,004140,동방,201857418300.0,540171640015,421813057195,118358582820,1075960442.0,1.7054734307438035,187.6067282964293
1614,011080,형지I&C,64276852200.0,49531008549,34118828744,15412179805,342606316.0,4.170523119588014,187.61140468875652
617,054090,삼진엘앤디,97840189440.0,178669792364,85599513714,93070278650,521097895.0,1.0512506340282672,187.7577905779105
746,011930,신성이엔지,453950638775.0,460468146512,241110013295,0,2393971403.0,inf,189.62241495705953
956,297890,HB솔루션,354349891250.0,62375909626,18828394209,43547515417,1861269697.0,8.137086303474147,190.38073408767264
486,058110,멕아이씨에스,145096791200.0,92652685160,25626849697,67025835463,756981634.0,2.1647889981184525,191.6780866046745
990,065500,오리엔트정공,80057545846.0,110417017456,70557132827,39859884629,417423782.0,2.0084740984863325,191.78961357309535
1550,011700,한신기계,150874602150.0,93700803591,11559971762,82140831829,784733184.0,1.8367795746710882,192.26229402068972
825,124500,아이티센,95157051740.0,530898584812,310541027444,220357557368,492774390.0,0.43183021665595284,193.10470201180706
870,007820,에스엠코어,137432869560.0,88722185633,19666030819,69056154814,705698815.0,1.9901610498031632,194.74720183567263
1186,226320,잇츠한불,465997943750.0,509315941363,42939112094,466376829269,2389153165.0,0.9991875978924728,195.0473291443414
315,003310,대주산업,79986711000.0,88707650648,35436225735,53271424913,408830783.0,1.5014937394790915,195.6474764768386
736,025320,시노펙스,224855881060.0,173920268281,96450176733,77470091548,1143597872.0,2.9024863217139822,196.62145808889719
1626,000850,화천기공,77330000000.0,383700107939,87210708117,296489399822,391999958.0,0.2608187680450827,197.27042929938273
744,025870,신라에스지,51200000000.0,42274569313,27585668868,14688900445,258392738.0,3.485625094383979,198.14798355517252
909,003060,에이프로젠제약,398575767000.0,611983073178,17164431024,594818642154,2009309141.0,0.6700794809601945,198.36458157037768
1032,017370,우신시스템,106038372660.0,318467454271,213930968245,104536486026,533079918.0,1.0143671046454197,198.9164646416112
1191,043910,자연과환경,127258646520.0,72693306057,32487719955,40205586102,634352478.0,3.165198144286463,200.61188524276562
1215,026040,제이에스티나,72121562300.0,66616830290,36013230184,30603600106,357748623.0,2.3566365411323025,201.59843438447
661,357550,석경에이티,109100000000.0,27151897285,5847717489,21304179796,540180512.0,5.121060798617755,201.96952236588646
1320,027050,코리아나,165800000000.0,118612905132,39492542275,79120362857,820281321.0,2.0955414511895305,202.12577777325737
800,127710,아시아경제,92979335430.0,183459653567,51546622664,131913030903,459358496.0,0.7048533021606544,202.41126753863284
441,090360,로보스타,195975000000.0,136950542890,52078425909,84872116981,960619770.0,2.3090622335233157,204.00891811751907
904,230980,에이트원,110238684780.0,54730880483,21118443424,33612437059,539291288.0,3.2796992549661823,204.41399153475663
970,007530,영신금속,52058637180.0,132609606009,93504592617,39105013392,254018677.0,1.3312522529566508,204.9401949290524
69,058400,KNN,190036648200.0,210931127295,12103133344,198827993951,919310632.0,0.9557841651152675,206.7164694773159
1202,072520,제넨바이오,217560556720.0,112538993586,36623365694,75915627892,1051923304.0,2.8658204214487775,206.82169117531024
766,003410,쌍용C&E,4066146931650.0,3348781900173,1692823180729,1655958719444,19650733385.0,2.4554639459945222,206.92087424858215
509,049950,미래컴퍼니,211566341800.0,138634657189,40862448915,97772208274,1017226397.0,2.163869933336267,207.9835348590546
240,311390,네오크레마,97828733250.0,50428309388,10255195755,40173113633,470121764.0,2.4351792630193114,208.09232999049158
869,041510,에스엠,1805544871100.0,1141056147974,504980204702,636075943272,8674488481.0,2.838568083257803,208.14424678235963
1029,101170,우림피티에스,55080000000.0,94201318792,15424330727,78776988065,264330861.0,0.6991889554669534,208.37521503022683
566,200780,비씨월드제약,148947432000.0,190869518959,90703959276,100165559683,713908396.0,1.487012426939788,208.63661617449307
494,087260,모바일어플라이언스,118000991210.0,75902265236,34095945294,41806319942,565374163.0,2.8225634634597996,208.71309467673711
455,085370,루트로닉,441125215300.0,177731349106,78091508715,99639840391,2111190663.0,4.427197128868994,208.94617574386268
520,155900,바다로19호,46740012300.0,37013024078,1540509811,35472514266,223610318.0,1.3176402425130538,209.02439886517223
824,119830,아이텍,166266920000.0,145492964839,68622052726,76870912113,793489495.0,2.162936739394846,209.53890511178096
651,063170,서울옥션,524442500000.0,155846382138,87558709746,68287672392,2498519801.0,7.679900070242242,209.90127826487455
1395,054450,텔레칩스,197186300600.0,184573229572,87724619286,96848610286,938172348.0,2.0360261238410806,210.18131798529623
897,028300,에이치엘비,4653529293600.0,699017090654,145342218244,553674872410,22096748889.0,8.404804923410051,210.59791723100847
1101,000100,유한양행,4240361315400.0,2512009105726,650624662995,1861384442731,20114280650.0,2.278068526874865,210.81347074671547
1303,032500,케이엠더블유,1616727849800.0,381202829150,127108519925,254094309225,7632964285.0,6.3627078258112055,211.80864857145076
662,003100,선광,368280000000.0,686509071375,381367591123,305141480252,1733974199.0,1.206915558303831,212.39070351357634
55,044180,KD,29313690750.0,148463032044,119735727152,28727304892,137769900.0,1.020412143088414,212.77282447036688
815,003560,IHQ,247138414120.0,145995644788,26989776186,119005868602,1159618177.0,2.076690981908825,213.1205072684886
370,008970,동양철관,162278420850.0,151788536917,63390867385,88397669532,759763854.0,1.8357771387995148,213.59060449590697
497,250060,모비스,73350595920.0,47225479358,13486960675,33738518683,338981780.0,2.174090587947465,216.3850691916244
391,203650,드림시큐리티,222665317600.0,303418480292,179590682777,123827797515,1009722969.0,1.7981852384399166,220.5211968392887
249,003580,넥스트사이언스,796200111150.0,131429064146,56690141086,74738923060,3587438752.0,10.653085146956357,221.94110232714573
1355,294570,쿠콘,684935620800.0,150015544959,80385278404,69630266555,3085353023.0,9.836751382518099,221.9958674725696
131,048550,SM C&C,445494064800.0,260607751773,157568504092,103039247681,1984241393.0,4.323537630818196,224.51606259783333
299,045390,대아티아이,437581860300.0,174222257748,68808248164,105414009584,1933587218.0,4.151078798983634,226.3057265927789
442,108490,로보티즈,142887700000.0,78529083954,10793167878,67735916076,629380135.0,2.1094820632480906,227.0292499778373
1062,112040,위메이드,5490802353400.0,399617066465,129060927536,270556138929,24025368862.0,20.294502926954134,228.54185444305875
861,101490,에스앤에스텍,809792124250.0,193405659372,27065239813,166340419559,3528639287.0,4.868282323664402,229.4913303361404
916,086520,에코프로,2562090019000.0,1402634369293,1364495824108,38138545185,11077574675.0,67.17849374096413,231.28618801208847
1094,000220,유유제약,125796162300.0,160113574461,44452382471,115661191990,543154705.0,1.087626369187655,231.6028217043614
336,012510,더존비즈온,2421507884800.0,805480484248,413828050431,391652433817,10454276763.0,6.1827980007688454,231.62844639528316
845,205500,액션스퀘어,321567978100.0,26334777204,8402382230,17932394974,1378926901.0,17.932238196082462,233.20161341895528
1216,126880,제이엔케이히터,153616457860.0,197473134687,94176831317,103296303370,656576891.0,1.4871438071675884,233.9656786062548
1204,187420,제노포커스,190116634500.0,113408572305,68007016324,45401555981,807968711.0,4.187447553109446,235.30197631625862
1278,094360,칩스앤미디어,156655118750.0,40003404295,7205759374,32797644921,663238950.0,4.7764136457766,236.19710324612268
1311,274090,켄코아에어로스페이스,144355078000.0,119508693448,77072358149,42436335299,606739897.0,3.401685771942746,237.9192116980565
1281,035720,카카오,57228929620000.0,13514183649141,5636933787010,7877249862131,239874000000.0,7.265090053207744,238.57912745858243
154,052220,iMBC,106145000000.0,68020568019,12185576088,55834991931,444687815.0,1.9010480046486318,238.69554419879933
783,260930,씨티케이,271749353550.0,214527614736,38354315788,176173298948,1131368257.0,1.5425115790685773,240.19531383228477
1525,047810,한국항공우주,2875515656500.0,5294170818212,4067395903850,1226774914362,11947314406.0,2.343963528138696,240.6830153440929
673,081580,성우전자,42724933965.0,126716636362,27479082442,99237553920,177116033.0,0.43053191334645907,241.22567133716234
1554,009420,한올바이오파마,1094441366100.0,203637791259,40144365981,163493425278,4525554115.0,6.694100170933725,241.83588093057196
1076,203450,유니온커뮤니티,58275657790.0,58521323749,23658477297,34862846452,240517973.0,1.6715691264692147,242.29232045789774
790,074430,아미노로직스,211223559820.0,59465269686,5038070639,54427199047,869441606.0,3.8808456712534527,242.94162869863857
221,121600,나노신소재,553264983000.0,109094531389,15349326644,93745204745,2276082444.0,5.901795025195771,243.0777428376843
1467,053160,프리엠스,97200000000.0,62996936936,5024593705,57972343231,399742292.0,1.6766615696848957,243.1566585403978
940,085310,엔케이,85182269880.0,134520925957,45089572153,89431353804,342736120.0,0.9524877602399668,248.53601622145925
828,158430,아톤,139967500550.0,59530074308,9618501033,49911573275,561088179.0,2.804309529150982,249.45722577769723
1061,348350,위드텍,192979220000.0,118500495344,29307002274,89193493070,772389069.0,2.163602000075811,249.8471660789389
436,228670,레이,379901545700.0,90233447957,26172350674,64061097283,1506734301.0,5.930300319735783,252.135725222333
375,030720,동원수산,45002294350.0,106429038646,57654539418,48774499228,178281707.0,0.9226603053295012,252.42238874232902
262,144510,녹십자랩셀,1246433777400.0,103030387401,47062744716,55967642685,4922799060.0,22.270614190689493,253.1961516625462
1390,073640,테라사이언스,150010795040.0,92365428354,51100110362,41265317992,583938620.0,3.6352753920152074,256.89480007333646
1615,003010,혜인,80471688510.0,204096275617,106835118045,97261157572,313127203.0,0.8273774497329915,256.9936043212445
1269,085660,차바이오텍,1108332480400.0,1338424865202,682304143109,656120722093,4308311518.0,1.6892203569862292,257.25448955337123
1104,072770,율호,94689819720.0,58904678931,30823199363,28081479568,365207277.0,3.3719669040481377,259.2769248680661
899,043220,에이치엘비파워,157629602210.0,59677515535,19343006839,40334508696,605643591.0,3.90805807002757,260.26792746164796
1109,302430,이노메트리,140123214000.0,59890914348,10568116715,49322797633,538273167.0,2.8409421347634365,260.31989441524587
116,001380,SG글로벌,95548803875.0,200032090507,71258689134,128773401373,365507174.0,0.7419917689231262,261.4143050308501
935,138250,엔에스쇼핑,443102400000.0,1119399068718,706665318903,412733749815,1670977229.0,1.0735792752558089,265.1756064115701
1134,095190,이엠코리아,183098459100.0,195405653634,105202889458,90202764176,690455467.0,2.029854193190196,265.18503777738937
269,040160,누리플렉스,97770388850.0,124469693111,55214256082,69255437029,367862723.0,1.4117359306975372,265.7795496446646
549,003000,부광약품,945138551700.0,391267146494,130683767701,260583378793,3552921149.0,3.627010118902446,266.0173170367199
303,003090,대웅,1892521449000.0,1866811723182,782587081023,1084224642159,7062921087.0,1.7455067662283075,267.95166273107196
551,011390,부산산업,127776000000.0,129181022092,47674089267,81506932825,472559122.0,1.5676703265762963,270.39156383061
1277,052300,초록뱀컴퍼니,123065385960.0,195148066405,49706827778,145441238627,454795262.0,0.8461519382106932,270.59513641107367
603,009300,삼아제약,116252500000.0,182572679037,15548116745,167024562292,427152913.0,0.6960203840963346,272.1566363284991
1224,271980,제일약품,489672237600.0,441117837011,258791620227,182326216784,1795557723.0,2.685692964167132,272.71316946684425
862,095910,에스에너지,82338859905.0,336666071887,196372074304,140293997583,295945541.0,0.5869022290585676,278.22301233793553
665,171090,선익시스템,204526926400.0,110119910904,21024367767,89095543137,732240013.0,2.295590993653903,279.31678516453866
1349,015710,코콤,112019895000.0,155894126827,35593864583,120300262244,400930786.0,0.9311691671361009,279.39958444597966
1375,020120,키다리스튜디오,527754787200.0,238808411044,41932720683,196875690361,1881365527.0,2.6806498366166256,280.5168796951173
234,168330,내츄럴엔도텍,173763497600.0,54076013355,25760392239,28315621116,617682640.0,6.136665584277554,281.3151711694536
253,217270,넵튠,809719911000.0,350757344248,45046814275,305710529973,2867558051.0,2.6486490703199315,282.3726308583805
1635,093370,후성,1819723993350.0,540482066171,301888320624,238593745547,6422614883.0,7.626872151145878,283.3307035373742
1451,003670,포스코케미칼,11580751390000.0,3448268969411,1114546642150,2333722327261,39774944707.0,4.962351885107035,291.1569450393705
998,031510,오스템,78400000000.0,221457849421,103961334859,117496514562,269178858.0,0.6672538355053099,291.2561580152034
323,060900,대한그린파워,193521221600.0,74559765864,39347166423,35212599441,662569921.0,5.495794819813058,292.0766781986169
1273,278280,천보,2859000000000.0,280570482048,42688994296,237881487752,9766760524.0,12.01858970623477,292.7275623247379
957,037950,엘컴텍,115270863435.0,65459826421,10252815880,55207010541,391832514.0,2.087975101448267,294.1840182129449
112,049470,SGA,59470030125.0,91976312465,36762129847,55214182618,200243600.0,1.0770788827291737,296.98841873098564
1486,149980,하이로닉,93623966800.0,45172364361,3816499419,41355864942,314269959.0,2.263861895557111,297.90937415052133
1276,047820,초록뱀미디어,552559725770.0,291379358273,157585214369,133794143904,1848247600.0,4.129924596449249,298.964124595644
932,101400,엔시트론,37463254440.0,44744372993,25074246023,19670126970,125094956.0,1.904576137059882,299.47853724813655
1585,084990,헬릭스미스,829230278800.0,391103971417,119114516222,271989455195,2758876304.0,3.048758924148335,300.5681253623903
132,063440,SM Life Design,141567252020.0,59770224971,13113111372,46657113599,468606145.0,3.034205099713545,302.10285018776267
282,068240,다원시스,1041625431000.0,592945312122,370203867346,222741444776,3445235161.0,4.676388051839705,302.3379776194035
710,066910,손오공,71409307455.0,46561803785,23745221177,22816582608,235992554.0,3.1297109072750584,302.59135826378656
507,218150,미래생명자원,92703640020.0,54605757869,23560825079,31044932790,305796699.0,2.9861117963141837,303.1544824491385
1182,020150,일진머티리얼즈,4726360587500.0,1096384000000,242149000000,854235000000,15539000000.0,5.532857571394288,304.1611807387863
733,020710,시공테크,126101731300.0,145549956163,34476147615,111073808548,410678848.0,1.135296727000279,307.05679611724247
950,290650,엘앤씨바이오,784897228600.0,84844080602,21403249392,63440831210,2545701303.0,12.372114514103007,308.32259372889985
1510,041460,한국전자인증,161310000000.0,58810267515,18843656921,39966610594,521818508.0,4.036119090474405,309.1304687874352
1389,191420,테고사이언스,192990249200.0,49938945452,1435269787,48503675665,622368090.0,3.978878848954137,310.09020594227445
214,049080,기가레인,147788642600.0,101213939540,51312098559,49901840981,468924882.0,2.9615869814556572,315.1648553381733
1405,033830,티비씨,164000000000.0,119455657013,6461708940,112993948073,507694099.0,1.451405166354993,323.0291632757386
1391,066700,테라젠이텍스,211083827500.0,447415805092,133867349194,313548455898,652716251.0,0.6732095901906383,323.39294015831086
757,056700,신화인터텍,92212563015.0,181011658894,83206733826,97804925068,284186404.0,0.9428212633554819,324.47915071616166
818,078860,아이오케이,140854705840.0,144624332355,42653005288,101971327067,430873758.0,1.3813167867027147,326.90481428669415
1227,002620,제일파마홀딩스,274741706000.0,893146585724,382527284027,510619301697,831414704.0,0.5380558570483317,330.4508624615328
884,237690,에스티팜,1671577600000.0,445957004548,154501553579,291455450969,5056562867.0,5.735276504325162,330.57585636065227
1403,026150,특수건설,189239272300.0,180414734787,88108782197,92305952590,570808849.0,2.050130755278087,331.5282736620644
316,078600,대주전자재료,1675000162600.0,215755428625,123712009191,92043419434,4987013051.0,18.197934984380538,335.8724241285327
488,017180,명문제약,190139342400.0,240300696752,148969441027,91331255725,564659192.0,2.0818649748177434,336.7329268590035
30,130500,GH신소재,78106929240.0,87737528410,43023876820,44713651590,230908409.0,1.7468251073788,338.2593539068558
1534,008930,한미사이언스,3964241587900.0,925128603029,265652477864,659476125165,11612021385.0,6.01119803527103,341.3911718265407
1092,056090,유앤아이,45271389120.0,66616826630,37292691227,29324135403,132325670.0,1.5438269022372786,342.1209892230283
592,006400,삼성SDI,51917220150000.0,21922841096152,8280533730939,13642307365213,150013000000.0,3.805604049237708,346.0848069833948
2,054620,APS홀딩스,336504646500.0,274988067013,107452995977,167535071036,967721837.0,2.008562412748145,347.72868983011284
834,140670,알에스오토메이션,126078489000.0,73965461579,37696230944,36269230635,362468725.0,3.4761831666297764,347.8327378451755
245,033640,네패스,797848389200.0,776867292926,501056978635,275810314291,2260388482.0,2.8927431203976357,352.9695871101152
1442,263750,펄어비스,7297609300000.0,954208775380,285410941721,668797833659,20657164652.0,10.911532503140302,353.2725532733484
557,044480,블루베리 NFT,94078658730.0,65010532874,19636330516,45374202358,265286357.0,2.0733953180647555,354.6305953833879
14,065770,CS,73956405300.0,26730802668,4850106460,21880696208,208120758.0,3.3799841009154052,355.3533343367892
571,335890,비올,114696427560.0,23839377791,3809405748,20029972043,319163340.0,5.726240022391028,359.36592078526314
618,000250,삼천당제약,1147509266400.0,345331803502,91860569308,253471234194,3190972478.0,4.527177492345059,359.61114497584833
1284,317530,캐리소프트,103502940000.0,18006802339,4631625316,13375177023,284203620.0,7.738435149083709,364.1858608275292
1603,307950,현대오토에버,3263453858000.0,1141557045309,583952942248,557604103061,8950594650.0,5.852636019148857,364.6074909670946
288,005750,대림B&Co,122207519200.0,331914574804,173726510930,158188063874,331410910.0,0.7725457674059452,368.74923399474085
652,027040,서울전자통신,50730269463.0,140029476026,51098897972,88930578054,133550133.0,0.5704479895789704,379.8593705855763
1095,340930,유일에너테크,195881552400.0,66124117100,17690126886,48433990214,512469620.0,4.044299293420178,382.2305650040289
678,043260,성호전자,86249695160.0,164172778249,89065653520,75107124729,222857018.0,1.148355704884249,387.018079726796
711,043100,솔고바이오,76860398120.0,58214628258,23239628313,34974999945,196153907.0,2.1975810790812567,391.8372022026561
579,005180,빙그레,550684371900.0,784133509097,205754947470,578378561627,1397785612.0,0.9521175376053095,393.9691231418971
797,012170,아센디오,167346731460.0,31268481128,9413100073,21855381055,424726990.0,7.65700360194429,394.0101180289955
1282,293490,카카오게임즈,7312548669800.0,1810424540615,758417263209,1052007277406,18333831753.0,6.951043806304275,398.85544758549634
1596,048410,현대바이오,816281365600.0,94173536027,43110216998,51063319029,2014714883.0,15.985669970579382,405.159743687663
47,067290,JW신약,159710478830.0,91229647092,35668851463,55560795629,392131863.0,2.87451749065017,407.28768534170354
1374,139670,키네마스터,219450173400.0,17024447277,2273172095,14751275182,537491103.0,14.876691722745464,408.28615055233763
965,033310,엠투엔,445781652550.0,117586479596,53169105781,64417373815,1091588298.0,6.920208418154993,408.3789221327838
1430,106240,파인테크닉스,454183308450.0,155119710759,65229881478,89889829281,1106603138.0,5.052666270287385,410.43016493777554
1245,000440,중앙에너비스,110842914000.0,69203571983,9455215695,59748356288,269930916.0,1.8551625665769478,410.6343787608234
283,019680,대교,355751970000.0,849454653913,287274195882,562180458031,857786922.0,0.6328074285008017,414.73233139359985
707,091990,셀트리온헬스케어,13176629365000.0,3765973048463,1793491965902,1972481082561,31508602260.0,6.680231045811566,418.1914912083441
721,050960,수산아이앤티,132319600000.0,95900047546,13075323369,82824724177,309098364.0,1.5975857609525788,428.08249868317
1175,013360,일성건설,351161720000.0,355153044869,262493262885,92659781984,818131733.0,3.7897965274798158,429.2239328162082
849,238090,앤디포스,210557902320.0,172790952239,33866969023,138923983216,486951339.0,1.5156339276035806,432.4002943546686
938,265740,엔에프씨,114773630000.0,76995313352,27287711574,49707601778,261892361.0,2.3089754060675176,438.2473378060844
1283,042000,카페24,588239198100.0,270674969229,112623589319,158051379910,1308433718.0,3.721822602466135,449.5750835580347
326,001440,대한전선,1935629000340.0,1297161609000,935220276000,361941333000,4298467000.0,5.3479081383059395,450.30681876585305
1637,290270,휴네시온,54667653680.0,31220404389,4844049423,26376354966,121388994.0,2.072600772565748,450.3509904695314
1591,064350,현대로템,2346559299500.0,4311817866000,2957312110000,1354505756000,5194976000.0,1.7324099872632803,451.6978133296477
1509,063570,한국전자금융,188495458560.0,463722392481,309944894943,153777497538,417137299.0,1.225767499002387,451.87869560424997
928,317870,엔바이오니아,100900673250.0,30637092020,10203535532,20433556488,221132150.0,4.937988808226109,456.2912866808377
771,099320,쎄트렉아이,413849398850.0,152651342016,80381353054,72269988962,905076549.0,5.726435063766297,457.2534768548069
1613,092300,현우산업,78302882680.0,182536912161,108378771529,74158140632,167832617.0,1.055890587502291,466.5534273352837
418,033130,디지틀조선,129346705495.0,85615291525,7032486024,78582805501,271472469.0,1.6459924619687192,476.4634365004431
635,089980,상아프론테크,1058697868000.0,295155912048,144602890919,150553021129,2210224034.0,7.032059935169712,479.0002514288106
1557,024740,한일단조,76671256320.0,233674596710,124532821163,109141775547,159940955.0,0.7024922944100618,479.3722553426044
1067,136540,윈스,185617277600.0,169117105418,42442255139,126674850279,386789082.0,1.4653048903644246,479.8927535395118
855,019990,에너토크,129755970400.0,46345010271,5843320086,40501690185,267016832.0,3.2037174203672065,485.94678256088366
1107,060230,얍엑스,152926795905.0,87756418647,27921589161,59834829486,313263823.0,2.555815688265334,488.17253917315566
791,092040,아미코젠,674520828200.0,290997037700,94797341868,196199695832,1356571563.0,3.4379300403073625,497.2246555930496
1166,048530,인트론바이오,686207959500.0,102569662472,9573125685,92996536787,1365748372.0,7.3788549897475875,502.4409866182875
26,037370,EG,129266682000.0,147488803313,99988398773,47500404540,253892800.0,2.7213806545825263,509.138825520062
587,014970,삼륭물산,110563750000.0,120783840363,57034409940,63749430423,213277308.0,1.7343488289443598,518.4037206621157
1200,045510,정원엔시스,99365665820.0,78075022033,38288415396,39786606637,190872701.0,2.4974652079927266,520.5860518524333
187,017040,광명전기,126545835800.0,161613599948,52113361086,109500238862,241196151.0,1.1556672123745966,524.6594328945158
1250,036180,지더블유바이텍,67420499625.0,35309540227,20711023558,14598516669,128336794.0,4.618311651358913,525.3403760810793
856,011090,에넥스,182974505050.0,114016442536,68149568330,45866874206,340161209.0,3.9892516814687253,537.9052643536436
1033,046940,우원개발,95613311500.0,161061808568,60412846486,100648962082,174010139.0,0.9499681817096396,549.4697725630804
101,327260,RF머트리얼즈,91573642100.0,63168853200,29559268736,33609584464,164037221.0,2.724628809323324,558.2491677300483
1145,024810,이화전기,143557431560.0,245774808204,55450898267,190323909937,257031893.0,0.754279541690372,558.5199170594756
1180,081000,일진다이아,528350670000.0,248512445228,62791724572,185720720656,916220425.0,2.844866572419962,576.6632740150931
610,054540,삼영엠텍,61360000000.0,113588960051,36094892704,77494067347,105381113.0,0.7918025482550105,582.2675264399609
1426,037030,파워넷,104944413840.0,139683219126,63507401904,76175817222,179041282.0,1.3776604920976347,586.1464611273282
530,038460,바이오스마트,103452170000.0,168960535716,79708163519,89252372197,174994022.0,1.1590971472630203,591.175451696287
706,068760,셀트리온제약,4330998790500.0,572898702717,270144580388,302754122329,7313364364.0,14.30533383718404,592.2033382911045
324,001070,대한방직,245390000000.0,220821088712,84047022235,136774066477,413304392.0,1.7941266668507287,593.7270562563971
1073,018000,유니슨,398678034525.0,284950409541,209263455015,75686954526,662674322.0,5.267460383652325,601.6198625619901
1151,033230,인성정보,119999062800.0,166948945774,99495040956,67453904818,197062303.0,1.7789787429471153,608.9397158826465
1572,086960,한컴MDS,177857020800.0,171032153162,49702686650,121329466512,292019184.0,1.4659012844370265,609.0593719349616
