,Code,Name,Close,Stocks,Marcap,Assets,Liabilities,Equity,Profit,P/E
670,140070,서플러스글로벌,4120.0,36988000.0,152390560000.0,254859936459,109754530943,145105405516,5192404269,1.0502059482766595
1103,078070,유비쿼스홀딩스,16300.0,18696628.0,304755036400.0,333520985540,43422709203,290098276337,11957066905,1.0505234303632112
438,131180,딜리,2030.0,29350000.0,59580500000.0,64650845334,7998338990,56652506344,1097666495,1.0516833913440813
532,214180,민앤지,19700.0,13257185.0,261166544500.0,385463671651,137138108315,248325563336,4102255497,1.0517102669233669
1152,063760,이엘피,7570.0,9325130.0,70591234100.0,82585261833,15469312390,67115949443,947709736,1.051780309834572
497,090370,메타랩스,997.0,66336315.0,66137306055.0,79215939978,16431303113,62784636865,724683101,1.053399515509008
663,046890,서울반도체,15000.0,58305400.0,874581000000.0,1477096442070,649843062711,827253379359,18449155096,1.057210549780615
549,046310,백금T&A,3845.0,16418641.0,63129674645.0,102102276864,42489076729,59613200135,1263653261,1.0589881855367032
1211,219550,디와이디대양,4210.0,7982786.0,33607529060.0,82047865118,50349272916,31698592202,17723317463,1.0602215027669133
69,033180,KH 필룩스,3115.0,136730264.0,425914772360.0,503962832804,102646516542,401316316262,2391610501,1.0612944330973597
1526,004090,한국석유,12450.0,12694120.0,158041794000.0,337449801132,188585843777,148863957355,4241526177,1.0616525101715075
896,098660,에스티오,2455.0,12500976.0,30689896080.0,64341471637,35449490820,28891980817,181780890,1.06222886808585
1650,016580,환인제약,17650.0,18600070.0,328291235500.0,339287809801,30936294788,308351515013,6760344393,1.0646655505686726
881,005850,에스엘,33400.0,48203277.0,1609989451800.0,2467538411061,955528126234,1512010284827,37395559470,1.0648005955754531
1145,005950,이수화학,13750.0,27959544.0,384443730000.0,1137918255436,777313320840,360604934596,38675893330,1.0661077903182539
1010,010470,오리콤,7430.0,11975050.0,88974621500.0,183819612981,100429616605,83389996376,2431701693,1.0669699648243094
631,054090,삼진엘앤디,3920.0,24959232.0,97840189440.0,180755730188,89060209945,91695520243,1138635967,1.0670116618643546
1056,095720,웅진씽크빅,3430.0,115505985.0,396185528550.0,757463785803,386294418751,371169367052,29668012145,1.067398238428699
201,066620,국보디자인,24250.0,7500000.0,181875000000.0,264698101550,94823099931,169875001619,4732181688,1.0706401663966656
1285,086060,진바이오텍,5500.0,8610587.0,47358228500.0,58099860738,13934689204,44165171534,110473732,1.0722980768577308
1063,104830,원익머트리얼즈,31600.0,12608000.0,398412800000.0,430707439910,59862458289,370844981621,22260108379,1.0743378493582367
806,083930,아바코,10250.0,15412798.0,157981179500.0,241413411658,94627372748,146786038910,1553669095,1.07626842902181
86,066570,LG전자,123000.0,163647814.0,20128681122000.0,50666883000000,31965236000000,18701647000000,291965000000,1.0763052645577151
1039,082850,우리바이오,4050.0,46177157.0,187017485850.0,612330097968,438698707414,173631390554,10865972247,1.077094903480813
1402,006890,태경케미컬,12400.0,11600000.0,143840000000.0,150738597903,17516149203,133222448700,2741906673,1.0796979143050387
258,137940,넥스트아이,1655.0,77116173.0,127627266315.0,153028582351,35632660495,117395921856,1652460524,1.0871524691594479
115,255220,SG,1775.0,41340267.0,73378973925.0,238225268686,170848424130,67376844556,4299059389,1.0890829692092712
861,290740,액트로,7800.0,10065011.0,78507085800.0,91382396647,19327383831,72055012816,348032571,1.0895437073958483
361,100130,동국S&C,5380.0,57143000.0,307429340000.0,425158003539,143579317862,281578685677,8299706865,1.0918061474036902
409,066670,디스플레이텍,8390.0,18691918.0,156825192020.0,177198664426,33629621101,143569043325,5577780217,1.0923329179326757
1095,077500,유니퀘스트,10450.0,27335475.0,285655713750.0,429417304635,168472332046,260944972589,10439867184,1.0946971344794618
432,105740,디케이락,12200.0,8449912.0,103088926400.0,150439690948,56552022319,93887668629,1923362689,1.0980028357862315
448,038390,레드캡투어,22550.0,8589480.0,193692774000.0,456440875355,280252205434,176188669921,3962011432,1.0993486362479978
450,228850,레이언스,12800.0,16591014.0,212364979200.0,232458256129,39380111746,193078144383,950410950,1.0998913412941322
1088,014830,유니드,115500.0,8889843.0,1026776866500.0,1223010724814,290585725821,932424998993,102619678978,1.101189766049707
542,038460,바이오스마트,5150.0,20087800.0,103452170000.0,171420393933,77679555162,93740838771,3609441288,1.1035976566491352
223,000270,기아,88000.0,405363347.0,35671974536000.0,63905732000000,31590718000000,32315014000000,1342909000000,1.1038823791318797
1536,039740,한국정보공학,5260.0,8018397.0,42176768220.0,95698557542,57537613644,38160943898,2030017279,1.1052338834367896
1214,033240,자화전자,17600.0,17900000.0,315040000000.0,409381592509,124682780322,284698812187,24051693,1.106572934322855
1465,251970,펌텍코리아,20500.0,12400000.0,254200000000.0,293794960521,64147577477,229647383044,5027934043,1.1069144208418686
103,010060,OCI,120500.0,23849371.0,2873849205500.0,4961207604000,2365900480000,2595307124000,145262351000,1.107325286831833
1520,039340,한국경제TV,7280.0,23000000.0,167440000000.0,187286328399,36230142875,151056185524,8069289620,1.1084617251466138
171,002100,경농,13100.0,19522575.0,255745732500.0,442779578001,212558016177,230221561824,1909234279,1.110867854747301
745,020710,시공테크,6290.0,20047970.0,126101731300.0,148956135128,35731172648,113224962480,2254433928,1.113727295977462
1508,172580,하이골드12호,2700.0,13044500.0,35220150000.0,35840910537,4222447188,31618463352,1888596558,1.1139108693519788
1553,092460,한라IMS,5740.0,17617467.0,101124260580.0,176526451279,85748970054,90777481225,3670285384,1.113979581889418
691,043260,성호전자,1615.0,53405384.0,86249695160.0,171767527461,94368931637,77398595824,1824745199,1.1143573632282282
794,115480,씨유메디칼,1070.0,45144525.0,48304641750.0,76463609950,33150565380,43313044570,517169265,1.115244661961661
577,318410,비비씨,14050.0,5555243.0,78051164150.0,88116185967,18226103452,69890082515,828831675,1.1167702389426775
1233,348950,제이알글로벌리츠,5470.0,165600000.0,905832000000.0,1836157641806,1026081402574,810076239232,7932615569,1.118205862770129
952,138250,엔에스쇼핑,13150.0,33696000.0,443102400000.0,1113938547433,718641042198,395297505235,17854329650,1.120933965258851
944,092870,엑시콘,13450.0,10476127.0,140903908150.0,141300231375,15614503412,125685727963,24502501536,1.121081211316849
413,110990,디아이티,10000.0,18900000.0,189000000000.0,321598761643,153370313392,168228448251,3895531990,1.1234722900017984
1308,050110,캠시스,1830.0,73824118.0,135098135940.0,316402884524,196165426474,120237458050,11546721263,1.1235944116834229
1232,033320,제이씨현시스템,6250.0,19114432.0,119465200000.0,145608712865,39486725440,106121987425,3078541721,1.125734665348499
736,236200,슈프리마,24200.0,7193273.0,174077206600.0,163134551651,8554033422,154580518229,2970465766,1.1261264265016697
179,024910,경창산업,3525.0,35819005.0,126261992625.0,536593479283,424704628318,111888850965,5116319260,1.1284591050496717
129,210980,SK디앤디,29950.0,22190164.0,664595411800.0,1849043922984,1261972869548,587071053436,0,1.1320527692691824
865,255440,야스,13950.0,13058000.0,182159100000.0,193598225253,32943790609,160654434644,218707448,1.13385665576959
193,017040,광명전기,2920.0,43337615.0,126545835800.0,163815478340,52295486518,111519991822,1944530115,1.134736774389144
1360,196450,코아시아옵틱스,2220.0,41232626.0,91536429720.0,103772795093,23257791810,80515003283,5012102352,1.136886617246491
1255,041590,젬백스지오,1085.0,90702705.0,98412434925.0,130768949597,44727384597,86041565000,990872588,1.1437778348755046
1613,086280,현대글로비스,163500.0,37500000.0,6131250000000.0,11578661454349,6218671847245,5359989607104,214317859090,1.1438921433492688
478,027740,마니커,1815.0,39694518.0,72045550170.0,185587746273,122641329459,62946416814,4943838258,1.144553634925511
1628,267260,현대일렉트릭,22550.0,36047135.0,812862894250.0,2265449757217,1555652857791,709796899426,14018784214,1.1452049098937283
1048,017370,우신시스템,5790.0,18314054.0,106038372660.0,311172592497,218743701444,92428891053,12950778651,1.147242723048534
130,068400,SK렌터카,11650.0,47285840.0,550880036000.0,2541114989450,2061348345773,479766643677,10306282536,1.1482249615729365
43,039570,HDC아이콘트롤스,11500.0,16460000.0,189290000000.0,209162674160,44873557025,164289117135,2424535457,1.1521761349807256
1440,084730,팅크웨어,17800.0,10425682.0,185577139600.0,266749453694,105847338846,160902114848,1287419573,1.1533542599816655
992,006740,영풍제지,6810.0,22200000.0,151182000000.0,209211765012,78352897552,130858867460,2257137949,1.1553057346015334
491,041920,메디아나,5200.0,16000000.0,83200000000.0,80444593109,8450625271,71993967838,1392313346,1.1556523761437303
1527,025550,한국선재,4740.0,24522254.0,116235483960.0,236297168390,135758276709,100538891681,5402631013,1.156124580414152
177,012610,경인양행,6710.0,41546365.0,278776109150.0,544784465725,304082988312,240701477413,8999057202,1.1581819611005995
484,267980,매일유업,69700.0,7843638.0,546701568600.0,942123785755,470286414108,471837371647,20780972721,1.158665255131611
761,031440,신세계푸드,87000.0,3872480.0,336905760000.0,899890044935,609978305994,289911738941,5617553975,1.1620976826625284
1636,092300,현우산업,5060.0,15474878.0,78302882680.0,186433416092,119381713991,67051702101,7068777200,1.1677985826825446
710,053450,세코닉스,7940.0,14792803.0,117454855820.0,329278989687,228831579849,100447409838,3282257913,1.1693169192658062
1375,031820,콤텍시스템,948.0,121051466.0,114756789768.0,176513851812,78405398954,98108452858,1320408942,1.1696931958971613
349,077360,덕산하이메탈,13050.0,22718501.0,296476438050.0,298764647044,46095936451,252668710593,4508937307,1.1733801045415777
345,192080,더블유게임즈,66000.0,18374502.0,1212717132000.0,1127732821888,95700019559,1032032802329,39212270830,1.1750761499665976
1003,007310,오뚜기,472500.0,3671981.0,1735011022500.0,2640734110887,1164769612874,1475964498013,27051842739,1.175509996910995
471,016100,리더스코스메틱,4025.0,19100894.0,76881098350.0,124090729743,58904152806,65186576937,210999849,1.179400759519897
872,217480,에스디생명공학,3110.0,22415066.0,69710855260.0,164246394183,105173514247,59072879936,17060001414,1.1800822193792695
533,155900,바다로19호,3075.0,15200004.0,46740012300.0,41048460573,1476614154,39571846419,3806817328,1.1811430734138875
395,000020,동화약품,14850.0,27931470.0,414782329500.0,447079558613,95998588018,351080970595,7039930999,1.1814434966299687
737,317770,슈프리마아이디,16750.0,3054020.0,51154835000.0,45828711277,2601790781,43226920496,770648095,1.1834022505659085
979,323230,엠에프엠코리아,1650.0,20271660.0,33448239000.0,93886758949,65643255000,28243503949,2765121174,1.1842807840131422
1168,079950,인베니아,2175.0,23200000.0,50460000000.0,139254713376,96664179825,42590533551,42507092,1.1847703184928808
675,003100,선광,55800.0,6600000.0,368280000000.0,685903760785,375117578252,310786182533,5541178277,1.184994767136712
222,035460,기산텔레콤,2700.0,14577340.0,39358818000.0,71551903660,38345159762,33206743898,647978246,1.185265803864935
460,004000,롯데정밀화학,81300.0,25800000.0,2097540000000.0,2071717900179,305657916696,1766059983483,114018036633,1.1876946534189963
1100,048430,유라테크,11900.0,11520000.0,137088000000.0,138680541686,23518743557,115161798129,198404576,1.1903947509263364
849,096610,알에프세미,4645.0,10248666.0,47605053570.0,94186807379,54224839510,39961967869,1511363124,1.191258992201158
1076,071460,위니아딤채,3670.0,35967295.0,131999972650.0,678093243752,567383189645,110710054107,945043043,1.192303388474759
363,075970,동국알앤에스,5350.0,18400000.0,98440000000.0,127345255678,44912960604,82432295074,1700601410,1.1941921538352145
150,161570,THE MIDONG,1485.0,15582830.0,23140502550.0,31815800528,12462179699,19353620829,1411756662,1.1956678677576256
1188,023810,인팩,14500.0,10000000.0,145000000000.0,339253559437,218134386911,121119172526,0,1.1971680203551063
1673,010240,흥국,7820.0,12322696.0,96363482720.0,115341383393,34903276473,80438106920,2888326073,1.197982976101596
353,263600,덕우전자,7570.0,15930310.0,120592446700.0,164081643518,63590516422,100491127096,2455497696,1.2000307906268883
776,160980,싸이맥스,15800.0,10924243.0,172603039400.0,217250648991,73467219949,143783429042,8260125944,1.2004376342254406
817,143160,아이디스,25900.0,10716390.0,277554501000.0,281272093410,50193317866,231078775544,10377163832,1.2011250291013875
1533,063570,한국전자금융,5520.0,34147728.0,188495458560.0,474644029272,318008633477,156635395795,1532791902,1.2034027022008331
292,145210,다이나믹디자인,489.0,158289246.0,77403441294.0,133644642349,69367150266,64277492083,481222687,1.204207550506961
1099,142210,유니트론텍,5520.0,12560930.0,69336333600.0,188806512953,131248810966,57557701987,336205760,1.2046404079103146
111,046140,SBS콘텐츠허브,8730.0,21463555.0,187376835150.0,191471944759,36164025449,155307919310,1076030485,1.2064860309923369
1481,017810,풀무원,16700.0,38120542.0,636613051400.0,1817017337469,1289953232085,527064105384,1351181887,1.2078474798358476
433,263020,디케이앤디,8810.0,7763202.0,68393809620.0,93459617476,36856305135,56603312341,937088243,1.2083004826284642
1218,208140,정다운,2950.0,32529824.0,95962980800.0,158956301941,79580843778,79375458163,6399513476,1.2089754569093258
308,016710,대성홀딩스,44650.0,16089459.0,718394344350.0,1088193292344,495628322273,592564970071,2440093538,1.2123469672260974
659,019770,서연탑메탈,7710.0,11650000.0,89821500000.0,134391851401,60487169778,73904681623,1755008009,1.215369554775898
1648,010690,화신,9600.0,34920410.0,335235936000.0,871625576890,596214767819,275410809071,17344271049,1.2172214196341773
584,086670,비엠티,12100.0,8146529.0,98573000900.0,181571433994,100676561191,80894872803,1472713377,1.2185321205714832
1236,026040,제이에스티나,4370.0,16503790.0,72121562300.0,78930865354,19783868249,59146997105,28532815458,1.2193613510414918
1582,005860,한일사료,2030.0,39403685.0,79989480550.0,150634560769,85313629711,65320931058,1866859591,1.2245612433015605
1234,204270,제이앤티씨,8230.0,57848466.0,476092875180.0,559132777721,170613357331,388519420390,20050314470,1.2254030305668964
970,010120,LS ELECTRIC,59000.0,30000000.0,1770000000000.0,2776159454626,1334212634656,1441946819970,37696376036,1.2275071282010424
536,035620,바른손이앤에이,1485.0,73488503.0,109130426955.0,112431277407,23702046839,88729230568,9476280263,1.2299264431394454
1043,153490,우리이앤엘,1690.0,51480000.0,87001200000.0,117683970739,47163381035,70520589704,3875257468,1.233699269464067
769,293940,신한알파리츠,7960.0,52330123.0,416547779080.0,1531077265199,1193629762408,337447502791,3138911581,1.2344076504782766
133,096770,SK이노베이션,233500.0,92465564.0,21590709194000.0,45930334927000,28477578001000,17452756926000,0,1.2370944765657936
